embedding_row,sample_id,relative_path,split,label_type,flavor_id,flavor_name,donor_sample_id,donor_source_file,extraction_method,empty_slot_file,empty_source_file,box_size,target_side,offset_x,offset_y,seed,image_path
2526,truffle_pistachio_0027,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0027.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2029_r05_c01.jpg,IMG_2029.jpg,30,168,27,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0027.jpg
2527,truffle_pistachio_0028,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0028.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r05_c02.jpg,IMG_2033.jpg,50,178,25,15,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0028.jpg
2528,truffle_pistachio_0029,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0029.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,176,35,21,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0029.jpg
2529,truffle_pistachio_0030,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0030.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2026_r01_c03.jpg,IMG_2026.jpg,16,179,21,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0030.jpg
2530,truffle_pistachio_0031,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0031.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2028_r06_c04.jpg,IMG_2028.jpg,30,185,30,15,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0031.jpg
2531,truffle_pistachio_0032,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0032.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2032_r01_c05.jpg,IMG_2032.jpg,50,146,37,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0032.jpg
2532,truffle_pistachio_0033,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0033.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,148,51,46,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0033.jpg
2533,truffle_pistachio_0034,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0034.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2026_r03_c02.jpg,IMG_2026.jpg,16,165,47,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0034.jpg
2534,truffle_pistachio_0035,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0035.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2028_r01_c02.jpg,IMG_2028.jpg,30,173,43,20,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0035.jpg
2535,truffle_pistachio_0036,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0036.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2032_r03_c04.jpg,IMG_2032.jpg,50,148,43,47,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0036.jpg
2536,truffle_pistachio_0037,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0037.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r02_c02.jpg,IMG_2019.jpg,6,179,27,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0037.jpg
2537,truffle_pistachio_0038,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0038.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2024_r04_c03.jpg,IMG_2024.jpg,16,170,29,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0038.jpg
2538,truffle_pistachio_0039,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0039.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r02_c05.jpg,IMG_2027.jpg,30,176,22,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0039.jpg
2539,truffle_pistachio_0040,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0040.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2031_r03_c02.jpg,IMG_2031.jpg,50,177,24,19,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0040.jpg
2540,truffle_pistachio_0041,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0041.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r03_c02.jpg,IMG_2019.jpg,6,173,32,22,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0041.jpg
2541,truffle_pistachio_0042,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0042.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2026_r03_c03.jpg,IMG_2026.jpg,16,185,21,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0042.jpg
2542,truffle_pistachio_0043,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0043.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2029_r03_c04.jpg,IMG_2029.jpg,30,177,24,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0043.jpg
2543,truffle_pistachio_0044,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0044.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2031_r01_c03.jpg,IMG_2031.jpg,50,162,46,33,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0044.jpg
2544,truffle_pistachio_0045,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0045.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2021_r02_c02.jpg,IMG_2021.jpg,6,151,46,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0045.jpg
2545,truffle_pistachio_0046,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0046.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2022_r01_c02.jpg,IMG_2022.jpg,16,180,20,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0046.jpg
2546,truffle_pistachio_0047,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0047.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2029_r04_c04.jpg,IMG_2029.jpg,30,154,35,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0047.jpg
2547,truffle_pistachio_0048,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0048.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2032_r06_c04.jpg,IMG_2032.jpg,50,184,20,21,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0048.jpg
2548,truffle_pistachio_0049,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0049.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2021_r02_c01.jpg,IMG_2021.jpg,6,155,33,41,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0049.jpg
2549,truffle_pistachio_0050,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0050.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2025_r02_c03.jpg,IMG_2025.jpg,16,157,42,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0050.jpg
2550,truffle_pistachio_0051,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0051.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2028_r05_c01.jpg,IMG_2028.jpg,30,146,37,43,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0051.jpg
2551,truffle_pistachio_0052,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0052.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r02_c05.jpg,IMG_2033.jpg,50,173,39,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0052.jpg
2552,truffle_pistachio_0053,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0053.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,174,24,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0053.jpg
2553,truffle_pistachio_0054,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0054.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2022_r01_c04.jpg,IMG_2022.jpg,16,174,32,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0054.jpg
2554,truffle_pistachio_0055,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0055.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r06_c02.jpg,IMG_2027.jpg,30,170,29,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0055.jpg
2555,truffle_pistachio_0056,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0056.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2031_r09_c04.jpg,IMG_2031.jpg,50,153,47,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0056.jpg
2556,truffle_pistachio_0057,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0057.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r01_c01.jpg,IMG_2019.jpg,6,180,23,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0057.jpg
2557,truffle_pistachio_0058,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0058.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2026_r04_c03.jpg,IMG_2026.jpg,16,159,44,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0058.jpg
2558,truffle_pistachio_0059,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0059.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2028_r01_c03.jpg,IMG_2028.jpg,30,146,42,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0059.jpg
2559,truffle_pistachio_0060,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0060.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r01_c04.jpg,IMG_2033.jpg,50,150,43,46,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0060.jpg
2560,truffle_pistachio_0061,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0061.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r03_c01.jpg,IMG_2019.jpg,6,160,42,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0061.jpg
2561,truffle_pistachio_0062,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0062.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2025_r03_c02.jpg,IMG_2025.jpg,16,168,37,21,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0062.jpg
2562,truffle_pistachio_0063,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0063.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r03_c04.jpg,IMG_2027.jpg,30,164,31,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0063.jpg
2563,truffle_pistachio_0064,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0064.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r09_c02.jpg,IMG_2033.jpg,50,182,36,19,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0064.jpg
2564,truffle_pistachio_0065,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0065.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r03_c01.jpg,IMG_2019.jpg,6,183,20,19,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0065.jpg
2565,truffle_pistachio_0066,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0066.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2025_r02_c03.jpg,IMG_2025.jpg,16,167,32,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0066.jpg
2566,truffle_pistachio_0067,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0067.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2029_r03_c03.jpg,IMG_2029.jpg,30,157,44,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0067.jpg
2567,truffle_pistachio_0068,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0068.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r08_c04.jpg,IMG_2033.jpg,50,164,48,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0068.jpg
2568,truffle_pistachio_0069,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0069.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2021_r03_c02.jpg,IMG_2021.jpg,6,182,36,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0069.jpg
2569,truffle_pistachio_0070,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0070.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2025_r04_c03.jpg,IMG_2025.jpg,16,158,38,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0070.jpg
2570,truffle_pistachio_0071,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0071.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2029_r02_c04.jpg,IMG_2029.jpg,30,180,30,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0071.jpg
2571,truffle_pistachio_0072,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0072.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2032_r06_c04.jpg,IMG_2032.jpg,50,179,25,13,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0072.jpg
2572,truffle_pistachio_0073,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0073.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,159,32,30,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0073.jpg
2573,truffle_pistachio_0074,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0074.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2025_r04_c02.jpg,IMG_2025.jpg,16,148,45,43,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0074.jpg
2574,truffle_pistachio_0075,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0075.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r05_c01.jpg,IMG_2027.jpg,30,182,36,16,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0075.jpg
2575,truffle_pistachio_0076,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0076.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r09_c04.jpg,IMG_2033.jpg,50,153,45,43,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0076.jpg
2576,truffle_pistachio_0077,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0077.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r02_c02.jpg,IMG_2019.jpg,6,169,26,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0077.jpg
2577,truffle_pistachio_0078,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0078.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2024_r03_c02.jpg,IMG_2024.jpg,16,184,35,22,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0078.jpg
2578,truffle_pistachio_0079,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0079.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r06_c01.jpg,IMG_2027.jpg,30,177,25,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0079.jpg
2579,truffle_pistachio_0080,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0080.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r10_c04.jpg,IMG_2033.jpg,50,156,48,40,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0080.jpg
